Index,Date_time,tz,temp,,,increment,,,,,
11383,2024.09.03 20:00,4,23.75,-200,-200,4404,206,0,849.0342593,-0.271690963,-60.04370282
11384,2024.09.03 20:15,4,24.8125,-200,-200,4405,206,0,849.3059503,0.271690963,-59.77201186
11385,2024.09.03 20:30,4,25.8125,-200,-200,4405,206,0,849.3059503,0,-59.77201186
11386,2024.09.03 20:45,4,25,-200,-200,4404,206,0,849.0342593,-0.271690963,-60.04370282
11387,2024.09.03 21:00,4,26.125,-200,-200,4404,206,0,849.0342593,0,-60.04370282
11388,2024.09.03 21:15,4,25.9375,-200,-200,4404,206,0,849.0342593,0,-60.04370282
11389,2024.09.03 21:30,4,26.125,-200,-200,4404,206,0,849.0342593,0,-60.04370282
11390,2024.09.03 21:45,4,27,-200,-200,4404,206,0,849.0342593,0,-60.04370282
11391,2024.09.03 22:00,4,26.625,-200,-200,4404,206,0,849.0342593,0,-60.04370282
11392,2024.09.03 22:15,4,26.0625,-200,-200,4405,206,0,849.3059503,0.271690963,-59.77201186
11393,2024.09.03 22:30,4,25.875,-200,-200,4405,206,0,849.3059503,0,-59.77201186
11394,2024.09.03 22:45,4,26.125,-200,-200,4405,206,0,849.3059503,0,-59.77201186
11395,2024.09.03 23:00,4,26.375,-200,-200,4400,206,0,847.9474955,-1.358454815,-61.13046667
11396,2024.09.03 23:15,4,28.625,-200,-200,4397,206,0,847.1324226,-0.815072889,-61.94553956
11397,2024.09.03 23:30,4,28.75,-200,-200,4395,206,0,846.5890407,-0.543381926,-62.48892149
11398,2024.09.03 23:45,4,28.4375,-200,-200,4395,206,0,846.5890407,0,-62.48892149
11399,2024.09.04 00:00,4,28.25,-200,-200,4394,206,0,846.3173497,-0.271690963,-62.76061245
11400,2024.09.04 00:15,4,27.0625,-200,-200,4393,206,0,846.0456588,-0.271690963,-63.03230341
11401,2024.09.04 00:30,4,26.1875,-200,-200,4392,206,0,845.7739678,-0.271690963,-63.30399438
11402,2024.09.04 00:45,4,23.9375,-200,-200,4382,206,0,843.0570582,-2.71690963,-66.02090401
11403,2024.09.04 01:00,4,22.375,-200,-200,4382,206,0,843.0570582,0,-66.02090401
11404,2024.09.04 01:15,4,21,-200,-200,4381,206,0,842.7853672,-0.271690963,-66.29259497
11405,2024.09.04 01:30,4,19.875,-200,-200,4380,206,0,842.5136762,-0.271690963,-66.56428593
11406,2024.09.04 01:45,4,18.9375,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11407,2024.09.04 02:00,4,18.75,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11408,2024.09.04 02:15,4,17.875,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11409,2024.09.04 02:30,4,17.375,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11410,2024.09.04 02:45,4,17.25,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11411,2024.09.04 03:00,4,16.9375,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11412,2024.09.04 03:15,4,16.5,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11413,2024.09.04 03:30,4,16,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11414,2024.09.04 03:45,4,15.625,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11415,2024.09.04 04:00,4,15.25,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11416,2024.09.04 04:15,4,14.875,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11417,2024.09.04 04:30,4,14.5625,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11418,2024.09.04 04:45,4,14.125,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11419,2024.09.04 05:00,4,13.8125,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11420,2024.09.04 05:15,4,13.5,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11421,2024.09.04 05:30,4,13.3125,-200,-200,4379,206,0,842.2419853,-0.271690963,-66.8359769
11422,2024.09.04 05:45,4,13.0625,-200,-200,4380,206,0,842.5136762,0.271690963,-66.56428593
11423,2024.09.04 06:00,4,12.875,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11424,2024.09.04 06:15,4,12.6875,-200,-200,4379,206,0,842.2419853,-0.271690963,-66.8359769
11425,2024.09.04 06:30,4,12.625,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11426,2024.09.04 06:45,4,12.625,-200,-200,4380,206,0,842.5136762,0.271690963,-66.56428593
11427,2024.09.04 07:00,4,12.625,-200,-200,4379,206,0,842.2419853,-0.271690963,-66.8359769
11428,2024.09.04 07:15,4,12.4375,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11429,2024.09.04 07:30,4,12.25,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11430,2024.09.04 07:45,4,12.4375,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11431,2024.09.04 08:00,4,12.4375,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11432,2024.09.04 08:15,4,12.375,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11433,2024.09.04 08:30,4,12.5625,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11434,2024.09.04 08:45,4,12.4375,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11435,2024.09.04 09:00,4,12.25,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11436,2024.09.04 09:15,4,12,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11437,2024.09.04 09:30,4,11.75,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11438,2024.09.04 09:45,4,11.625,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11439,2024.09.04 10:00,4,11.375,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11440,2024.09.04 10:15,4,11.25,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11441,2024.09.04 10:30,4,11.0625,-200,-200,4380,206,0,842.5136762,0.271690963,-66.56428593
11442,2024.09.04 10:45,4,10.9375,-200,-200,4379,206,0,842.2419853,-0.271690963,-66.8359769
11443,2024.09.04 11:00,4,10.875,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11444,2024.09.04 11:15,4,10.75,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11445,2024.09.04 11:30,4,10.6875,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11446,2024.09.04 11:45,4,10.625,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11447,2024.09.04 12:00,4,10.5,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11448,2024.09.04 12:15,4,10.4375,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11449,2024.09.04 12:30,4,10.375,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11450,2024.09.04 12:45,4,10.3125,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11451,2024.09.04 13:00,4,10.625,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11452,2024.09.04 13:15,4,11.5,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11453,2024.09.04 13:30,4,12.6875,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11454,2024.09.04 13:45,4,14,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11455,2024.09.04 14:00,4,14.9375,-200,-200,4380,206,0,842.5136762,0.271690963,-66.56428593
11456,2024.09.04 14:15,4,15.8125,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11457,2024.09.04 14:30,4,16.75,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11458,2024.09.04 14:45,4,17.5,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11459,2024.09.04 15:00,4,18,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11460,2024.09.04 15:15,4,18.5,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11461,2024.09.04 15:30,4,19.125,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11462,2024.09.04 15:45,4,19.875,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11463,2024.09.04 16:00,4,20.625,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11464,2024.09.04 16:15,4,21.5,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11465,2024.09.04 16:30,4,21.875,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11466,2024.09.04 16:45,4,22.25,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11467,2024.09.04 17:00,4,22.75,-200,-200,4380,206,0,842.5136762,0,-66.56428593
11468,2024.09.04 17:15,4,23.375,-200,-200,4381,206,0,842.7853672,0.271690963,-66.29259497
11469,2024.09.04 17:30,4,23.6875,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11470,2024.09.04 17:45,4,24.25,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11471,2024.09.04 18:00,4,24.5625,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11472,2024.09.04 18:15,4,24.75,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11473,2024.09.04 18:30,4,25.125,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11474,2024.09.04 18:45,4,25.5,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11475,2024.09.04 19:00,4,26.1875,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11476,2024.09.04 19:15,4,26.625,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11477,2024.09.04 19:30,4,27,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11478,2024.09.04 19:45,4,27.25,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11479,2024.09.04 20:00,4,27.375,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11480,2024.09.04 20:15,4,27.75,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11481,2024.09.04 20:30,4,29.25,-200,-200,4382,206,0,843.0570582,0.271690963,-66.02090401
11482,2024.09.04 20:45,4,29.125,-200,-200,4381,206,0,842.7853672,-0.271690963,-66.29259497
11483,2024.09.04 21:00,4,29.25,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11484,2024.09.04 21:15,4,28.8125,-200,-200,4382,206,0,843.0570582,0.271690963,-66.02090401
11485,2024.09.04 21:30,4,29.375,-200,-200,4382,206,0,843.0570582,0,-66.02090401
11486,2024.09.04 21:45,4,30.375,-200,-200,4381,206,0,842.7853672,-0.271690963,-66.29259497
11487,2024.09.04 22:00,4,30.375,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11488,2024.09.04 22:15,4,30.0625,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11489,2024.09.04 22:30,4,29.875,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11490,2024.09.04 22:45,4,29.875,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11491,2024.09.04 23:00,4,30.4375,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11492,2024.09.04 23:15,4,30.6875,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11493,2024.09.04 23:30,4,30.75,-200,-200,4381,206,0,842.7853672,0,-66.29259497
11494,2024.09.04 23:45,4,30.375,-200,-200,4380,206,0,842.5136762,-0.271690963,-66.56428593
11495,2024.09.05 00:00,4,31.9375,-200,-200,4379,206,0,842.2419853,-0.271690963,-66.8359769
11496,2024.09.05 00:15,4,30.875,-200,-200,4379,206,0,842.2419853,0,-66.8359769
11497,2024.09.05 00:30,4,29.625,-200,-200,4377,206,0,841.6986033,-0.543381926,-67.37935882
11498,2024.09.05 00:45,4,27.8125,-200,-200,4376,206,0,841.4269124,-0.271690963,-67.65104978
11499,2024.09.05 01:00,4,26.5,-200,-200,4376,206,0,841.4269124,0,-67.65104978
11500,2024.09.05 01:15,4,25,-200,-200,4375,206,0,841.1552214,-0.271690963,-67.92274075
11501,2024.09.05 01:30,4,23.25,-200,-200,4375,206,0,841.1552214,0,-67.92274075
11502,2024.09.05 01:45,4,22.5,-200,-200,4375,206,0,841.1552214,0,-67.92274075
11503,2024.09.05 02:00,4,22.125,-200,-200,4374,206,0,840.8835305,-0.271690963,-68.19443171
11504,2024.09.05 02:15,4,21.5,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11505,2024.09.05 02:30,4,21.0625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11506,2024.09.05 02:45,4,20.5,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11507,2024.09.05 03:00,4,19.75,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11508,2024.09.05 03:15,4,19.125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11509,2024.09.05 03:30,4,18.375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11510,2024.09.05 03:45,4,18.0625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11511,2024.09.05 04:00,4,17.75,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11512,2024.09.05 04:15,4,17.4375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11513,2024.09.05 04:30,4,17.1875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11514,2024.09.05 04:45,4,16.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11515,2024.09.05 05:00,4,16.9375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11516,2024.09.05 05:15,4,17.125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11517,2024.09.05 05:30,4,17.5625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11518,2024.09.05 05:45,4,17.5,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11519,2024.09.05 06:00,4,17.375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11520,2024.09.05 06:15,4,17.25,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11521,2024.09.05 06:30,4,17.25,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11522,2024.09.05 06:45,4,17.25,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11523,2024.09.05 07:00,4,16.6875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11524,2024.09.05 07:15,4,16.1875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11525,2024.09.05 07:30,4,15.625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11526,2024.09.05 07:45,4,15.375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11527,2024.09.05 08:00,4,15,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11528,2024.09.05 08:15,4,15.75,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11529,2024.09.05 08:30,4,16,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11530,2024.09.05 08:45,4,16.375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11531,2024.09.05 09:00,4,16.625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11532,2024.09.05 09:15,4,16.1875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11533,2024.09.05 09:30,4,15.75,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11534,2024.09.05 09:45,4,15.3125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11535,2024.09.05 10:00,4,14.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11536,2024.09.05 10:15,4,14.4375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11537,2024.09.05 10:30,4,13.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11538,2024.09.05 10:45,4,13.4375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11539,2024.09.05 11:00,4,13,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11540,2024.09.05 11:15,4,12.9375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11541,2024.09.05 11:30,4,13,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11542,2024.09.05 11:45,4,13,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11543,2024.09.05 12:00,4,13,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11544,2024.09.05 12:15,4,13.0625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11545,2024.09.05 12:30,4,13.125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11546,2024.09.05 12:45,4,13.375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11547,2024.09.05 13:00,4,13.625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11548,2024.09.05 13:15,4,14.3125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11549,2024.09.05 13:30,4,14.625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11550,2024.09.05 13:45,4,14.0625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11551,2024.09.05 14:00,4,14.5625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11552,2024.09.05 14:15,4,13.4375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11553,2024.09.05 14:30,4,14.5,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11554,2024.09.05 14:45,4,13.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11555,2024.09.05 15:00,4,13.9375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11556,2024.09.05 15:15,4,14.8125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11557,2024.09.05 15:30,4,15.25,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11558,2024.09.05 15:45,4,15.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11559,2024.09.05 16:00,4,16.4375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11560,2024.09.05 16:15,4,16.125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11561,2024.09.05 16:30,4,16.3125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11562,2024.09.05 16:45,4,17.6875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11563,2024.09.05 17:00,4,18.75,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11564,2024.09.05 17:15,4,19.5,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11565,2024.09.05 17:30,4,20,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11566,2024.09.05 17:45,4,20.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11567,2024.09.05 18:00,4,21.75,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11568,2024.09.05 18:15,4,22.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11569,2024.09.05 18:30,4,23.625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11570,2024.09.05 18:45,4,24.25,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11571,2024.09.05 19:00,4,24.75,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11572,2024.09.05 19:15,4,25.375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11573,2024.09.05 19:30,4,25.625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11574,2024.09.05 19:45,4,26.75,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11575,2024.09.05 20:00,4,26.1875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11576,2024.09.05 20:15,4,24.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11577,2024.09.05 20:30,4,24,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11578,2024.09.05 20:45,4,24.375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11579,2024.09.05 21:00,4,26.625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11580,2024.09.05 21:15,4,27.375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11581,2024.09.05 21:30,4,27.8125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11582,2024.09.05 21:45,4,29,-200,-200,4375,206,0,841.1552214,0.271690963,-67.92274075
11583,2024.09.05 22:00,4,28.125,-200,-200,4375,206,0,841.1552214,0,-67.92274075
11584,2024.09.05 22:15,4,28.25,-200,-200,4375,206,0,841.1552214,0,-67.92274075
11585,2024.09.05 22:30,4,27,-200,-200,4375,206,0,841.1552214,0,-67.92274075
11586,2024.09.05 22:45,4,24.6875,-200,-200,4375,206,0,841.1552214,0,-67.92274075
11587,2024.09.05 23:00,4,23.5,-200,-200,4374,206,0,840.8835305,-0.271690963,-68.19443171
11588,2024.09.05 23:15,4,21.25,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11589,2024.09.05 23:30,4,19.875,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11590,2024.09.05 23:45,4,21.0625,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11591,2024.09.06 00:00,4,21.4375,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11592,2024.09.06 00:15,4,21.125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11593,2024.09.06 00:30,4,18.125,-200,-200,4374,206,0,840.8835305,0,-68.19443171
11594,2024.09.06 00:45,4,10.5,-200,-200,4375,206,0,841.1552214,0.271690963,-67.92274075
11595,2024.09.06 01:00,4,11.4375,-200,-200,4376,206,0,841.4269124,0.271690963,-67.65104978
11596,2024.09.06 01:15,4,11.875,-200,-200,4382,206,0,843.0570582,1.630145778,-66.02090401
11597,2024.09.06 01:30,4,11.8125,-200,-200,4389,206,0,844.9588949,1.901836741,-64.11906727
11598,2024.09.06 01:45,4,11.625,-200,-200,4396,206,0,846.8607316,1.901836741,-62.21723052
11599,2024.09.06 02:00,4,11.75,-200,-200,4402,206,0,848.4908774,1.630145778,-60.58708475
11600,2024.09.06 02:15,4,11.625,-200,-200,4410,206,0,850.6644051,2.173527704,-58.41355704
11601,2024.09.06 02:30,4,11.375,-200,-200,4416,206,0,852.2945509,1.630145778,-56.78341126
11602,2024.09.06 02:45,4,11.25,-200,-200,4422,206,0,853.9246967,1.630145778,-55.15326549
11603,2024.09.06 03:00,4,11.125,-200,-200,4426,206,0,855.0114605,1.086763852,-54.06650164
11604,2024.09.06 03:15,4,10.75,-200,-200,4431,206,0,856.3699153,1.358454815,-52.70804682
11605,2024.09.06 03:30,4,10.4375,-200,-200,4435,206,0,857.4566792,1.086763852,-51.62128297
11606,2024.09.06 03:45,4,10.625,-200,-200,4439,206,0,858.543443,1.086763852,-50.53451912
11607,2024.09.06 04:00,4,10.75,-200,-200,4445,206,0,860.1735888,1.630145778,-48.90437334
11608,2024.09.06 04:15,4,10.875,-200,-200,4451,206,0,861.8037346,1.630145778,-47.27422756
11609,2024.09.06 04:30,4,10.75,-200,-200,4459,206,0,863.9772623,2.173527704,-45.10069986
11610,2024.09.06 04:45,4,10.75,-200,-200,4466,206,0,865.879099,1.901836741,-43.19886312
11611,2024.09.06 05:00,4,10.75,-200,-200,4470,206,0,866.9658629,1.086763852,-42.11209926
11612,2024.09.06 05:15,4,10.875,-200,-200,4476,206,0,868.5960087,1.630145778,-40.48195349
11613,2024.09.06 05:30,4,10.625,-200,-200,4481,206,0,869.9544635,1.358454815,-39.12349867
11614,2024.09.06 05:45,4,10.375,-200,-200,4486,206,0,871.3129183,1.358454815,-37.76504386
11615,2024.09.06 06:00,4,10.1875,-200,-200,4491,206,0,872.6713731,1.358454815,-36.40658904
11616,2024.09.06 06:15,4,10,-200,-200,4493,206,0,873.2147551,0.543381926,-35.86320711
11617,2024.09.06 06:30,4,10,-200,-200,4497,206,0,874.3015189,1.086763852,-34.77644326
11618,2024.09.06 06:45,4,9.875,-200,-200,4504,206,0,876.2033556,1.901836741,-32.87460652
11619,2024.09.06 07:00,4,9.75,-200,-200,4505,206,0,876.4750466,0.271690963,-32.60291556
11620,2024.09.06 07:15,4,9.625,-200,-200,4511,206,0,878.1051924,1.630145778,-30.97276978
11621,2024.09.06 07:30,4,9.625,-200,-200,4517,206,0,879.7353382,1.630145778,-29.342624
11622,2024.09.06 07:45,4,9.5,-200,-200,4522,206,0,881.093793,1.358454815,-27.98416919
11623,2024.09.06 08:00,4,9.5625,-200,-200,4528,206,0,882.7239388,1.630145778,-26.35402341
11624,2024.09.06 08:15,4,9.625,-200,-200,4530,206,0,883.2673207,0.543381926,-25.81064148
11625,2024.09.06 08:30,4,9.625,-200,-200,4536,206,0,884.8974665,1.630145778,-24.18049571
11626,2024.09.06 08:45,4,9.5,-200,-200,4540,206,0,885.9842303,1.086763852,-23.09373185
11627,2024.09.06 09:00,4,9.5,-200,-200,4544,206,0,887.0709942,1.086763852,-22.006968
11628,2024.09.06 09:15,4,9.5,-200,-200,4548,206,0,888.157758,1.086763852,-20.92020415
11629,2024.09.06 09:30,4,9.625,-200,-200,4552,206,0,889.2445219,1.086763852,-19.8334403
11630,2024.09.06 09:45,4,9.75,-200,-200,4555,206,0,890.0595948,0.815072889,-19.01836741
11631,2024.09.06 10:00,4,9.75,-200,-200,4559,206,0,891.1463586,1.086763852,-17.93160356
11632,2024.09.06 10:15,4,9.875,-200,-200,4564,206,0,892.5048134,1.358454815,-16.57314874
11633,2024.09.06 10:30,4,9.875,-200,-200,4567,206,0,893.3198863,0.815072889,-15.75807585
11634,2024.09.06 10:45,4,9.75,-200,-200,4570,206,0,894.1349592,0.815072889,-14.94300296
11635,2024.09.06 11:00,4,9.75,-200,-200,4574,206,0,895.2217231,1.086763852,-13.85623911
11636,2024.09.06 11:15,4,9.75,-200,-200,4577,206,0,896.0367959,0.815072889,-13.04116622
11637,2024.09.06 11:30,4,9.5625,-200,-200,4581,206,0,897.1235598,1.086763852,-11.95440237
11638,2024.09.06 11:45,4,9.375,-200,-200,4584,206,0,897.9386327,0.815072889,-11.13932948
11639,2024.09.06 12:00,4,9.25,-200,-200,4589,206,0,899.2970875,1.358454815,-9.780874668
11640,2024.09.06 12:15,4,9.25,-200,-200,4591,206,0,899.8404694,0.543381926,-9.237492742
11641,2024.09.06 12:30,4,9.1875,-200,-200,4596,206,0,901.1989242,1.358454815,-7.879037927
11642,2024.09.06 12:45,4,9,-200,-200,4599,206,0,902.0139971,0.815072889,-7.063965038
11643,2024.09.06 13:00,4,9.0625,-200,-200,4601,206,0,902.5573791,0.543381926,-6.520583112
11644,2024.09.06 13:15,4,9.3125,-200,-200,4605,206,0,903.6441429,1.086763852,-5.43381926
11645,2024.09.06 13:30,4,9.625,-200,-200,4607,206,0,904.1875248,0.543381926,-4.890437334
11646,2024.09.06 13:45,4,9.875,-200,-200,4611,206,0,905.2742887,1.086763852,-3.803673482
11647,2024.09.06 14:00,4,10.5,-200,-200,4615,206,0,906.3610525,1.086763852,-2.71690963
11648,2024.09.06 14:15,4,10.375,-200,-200,4616,206,0,906.6327435,0.271690963,-2.445218667
11649,2024.09.06 14:30,4,10.75,-200,-200,4621,206,0,907.9911983,1.358454815,-1.086763852
11650,2024.09.06 14:45,4,10.875,-200,-200,4623,206,0,908.5345802,0.543381926,-0.543381926
11651,2024.09.06 15:00,4,11.3125,-200,-200,4625,206,0,909.0779622,0.543381926,0
11652,2024.09.06 15:15,4,11.6875,-200,-200,4629,206,0,910.164726,1.086763852,1.086763852
11653,2024.09.06 15:30,4,12.5625,-200,-200,4631,206,0,910.7081079,0.543381926,1.630145778
11654,2024.09.06 15:45,4,12.875,-200,-200,4633,206,0,911.2514899,0.543381926,2.173527704
11655,2024.09.06 16:00,4,13.5,-200,-200,4634,206,0,911.5231808,0.271690963,2.445218667
11656,2024.09.06 16:15,4,14,-200,-200,4636,206,0,912.0665628,0.543381926,2.988600593
11657,2024.09.06 16:30,4,14.25,-200,-200,4636,206,0,912.0665628,0,2.988600593
11658,2024.09.06 16:45,4,15,-200,-200,4637,206,0,912.3382537,0.271690963,3.260291556
11659,2024.09.06 17:00,4,15.0625,-200,-200,4639,206,0,912.8816356,0.543381926,3.803673482
11660,2024.09.06 17:15,4,15.375,-200,-200,4639,206,0,912.8816356,0,3.803673482
11661,2024.09.06 17:30,4,15.5,-200,-200,4640,206,0,913.1533266,0.271690963,4.075364445
11662,2024.09.06 17:45,4,17,-200,-200,4639,206,0,912.8816356,-0.271690963,3.803673482
11663,2024.09.06 18:00,4,17.4375,-200,-200,4640,206,0,913.1533266,0.271690963,4.075364445
11664,2024.09.06 18:15,4,17.5,-200,-200,4640,206,0,913.1533266,0,4.075364445
