series,date,twd_predawn,mds,n_obs,mds_max,twd_norm,mds_norm,drought_stress_onset
P21,2025-04-25,358,369,96,839.9599999999999,0.42621077194152107,0.43930663364922146,FALSE
P21,2025-04-26,283,368,96,839.9599999999999,0.33692080575265493,0.4381161007667032,FALSE
P21,2025-04-27,293,366,96,839.9599999999999,0.34882613457783707,0.43573503500166677,FALSE
P21,2025-04-28,368,415,96,839.9599999999999,0.4381161007667032,0.4940711462450593,FALSE
P21,2025-04-29,400,452,96,839.9599999999999,0.4762131530072861,0.5381208628982334,FALSE
P21,2025-04-30,418,461,96,839.9599999999999,0.49764274489261395,0.5488356588408972,FALSE
P21,2025-05-01,420,444,96,839.9599999999999,0.5000238106576504,0.5285965998380876,FALSE
P21,2025-05-02,369,439,96,839.9599999999999,0.43930663364922146,0.5226439354254965,FALSE
P21,2025-05-03,367,422,96,839.9599999999999,0.436925567884185,0.5024048764226868,FALSE
P21,2025-05-04,368,427,96,839.9599999999999,0.4381161007667032,0.508357540835278,FALSE
P21,2025-05-05,311,396,96,839.9599999999999,0.37025572646316496,0.47145102147721324,FALSE
P21,2025-05-06,317,444,96,839.9599999999999,0.3773989237582742,0.5285965998380876,FALSE
P21,2025-05-07,313,382,96,839.9599999999999,0.3726367922282014,0.4547835611219582,FALSE
P21,2025-05-08,207,337,96,839.9599999999999,0.24644030668127057,0.40120958140863855,FALSE
P21,2025-05-09,132,221,96,839.9599999999999,0.15715034049240442,0.26310776703652555,FALSE
P21,2025-05-10,145,209,96,839.9599999999999,0.17262726796514122,0.24882137244630698,FALSE
P21,2025-05-11,177,237,96,839.9599999999999,0.2107243202057241,0.282156293156817,FALSE
P21,2025-05-12,224,286,96,839.9599999999999,0.26667936568408024,0.34049240440020956,FALSE
P21,2025-05-13,254,349,96,839.9599999999999,0.30239535215962665,0.4154959759988571,FALSE
P21,2025-05-14,306,445,96,839.9599999999999,0.3643030620505739,0.5297871327206058,FALSE
P21,2025-05-15,425,515,96,839.9599999999999,0.5059764750702415,0.6131244344968808,FALSE
P21,2025-05-16,459,521,96,839.9599999999999,0.5464545930758608,0.6202676317919902,FALSE
P21,2025-05-17,452,503,96,839.9599999999999,0.5381208628982334,0.5988380399066623,FALSE
P21,2025-05-18,451,504,96,839.9599999999999,0.5369303300157151,0.6000285727891805,FALSE
P21,2025-05-19,449,518,96,839.9599999999999,0.5345492642506786,0.6166960331444356,FALSE
P21,2025-05-20,451,498,96,839.9599999999999,0.5369303300157151,0.5928853754940712,FALSE
P21,2025-05-21,477,519,96,839.9599999999999,0.5678841849611886,0.6178865660269537,FALSE
P21,2025-05-22,465,495,96,839.9599999999999,0.5535977903709701,0.5893137768465165,FALSE
P21,2025-05-23,455,479,96,839.9599999999999,0.541692461545788,0.5702652507262251,FALSE
P21,2025-05-24,462,477,96,839.9599999999999,0.5500261917234155,0.5678841849611886,FALSE
P21,2025-05-25,467,477,96,839.9599999999999,0.5559788561360065,0.5678841849611886,FALSE
P21,2025-05-26,422,477,96,839.9599999999999,0.5024048764226868,0.5678841849611886,FALSE
P21,2025-05-27,434,460,96,839.9599999999999,0.5166912710129055,0.547645125958379,FALSE
P21,2025-05-28,384,458,96,839.9599999999999,0.45716462688699466,0.5452640601933426,FALSE
P21,2025-05-29,403,419,96,839.9599999999999,0.47978475165484075,0.4988332777751322,FALSE
P21,2025-05-30,387,427,96,839.9599999999999,0.4607362255345493,0.508357540835278,FALSE
P21,2025-05-31,389,408,96,839.9599999999999,0.46311729129958573,0.4857374160674318,FALSE
P21,2025-06-01,395,414,96,839.9599999999999,0.47026048859469505,0.49288061336254113,FALSE
P21,2025-06-02,261,413,96,839.9599999999999,0.31072908233725416,0.4916900804800229,FALSE
P21,2025-06-03,60,268,96,839.9599999999999,0.07143197295109291,0.31906281251488167,FALSE
P21,2025-06-04,0,171,96,839.9599999999999,0,0.2035811229106148,FALSE
P21,2025-06-05,2,155,96,839.9599999999999,0.0023810657650364304,0.18453259679032336,FALSE
P21,2025-06-06,95,210,96,839.9599999999999,0.11310062383923045,0.2500119053288252,FALSE
P21,2025-06-07,152,277,96,839.9599999999999,0.18096099814276873,0.3297776084575456,FALSE
P21,2025-06-08,247,332,96,839.9599999999999,0.29406162198199914,0.3952569169960475,FALSE
P21,2025-06-09,226,353,96,839.9599999999999,0.2690604314491167,0.42025810752893,FALSE
P21,2025-06-10,48,321,96,839.9599999999999,0.05714557836087433,0.3821610552883471,FALSE
P21,2025-06-11,120,207,96,839.9599999999999,0.14286394590218582,0.24644030668127057,FALSE
P21,2025-06-12,134,264,96,839.9599999999999,0.15953140625744083,0.31430068098480884,FALSE
P21,2025-06-13,212,311,96,839.9599999999999,0.25239297109386166,0.37025572646316496,FALSE
P21,2025-06-14,267,387,96,839.9599999999999,0.3178722796323635,0.4607362255345493,FALSE
P21,2025-06-15,317,415,96,839.9599999999999,0.3773989237582742,0.4940711462450593,FALSE
P21,2025-06-16,324,438,96,839.9599999999999,0.3857326539359017,0.5214534025429783,FALSE
P21,2025-06-17,383,483,96,839.9599999999999,0.45597409400447647,0.575027382256298,FALSE
P21,2025-06-18,368,486,96,839.9599999999999,0.4381161007667032,0.5785989809038526,FALSE
P21,2025-06-19,372,476,96,839.9599999999999,0.4428782322967761,0.5666936520786705,FALSE
P21,2025-06-20,369,453,96,839.9599999999999,0.43930663364922146,0.5393113957807515,FALSE
P21,2025-06-21,402,468,96,839.9599999999999,0.47859421877232255,0.5571693890185248,FALSE
P21,2025-06-22,414,468,96,839.9599999999999,0.49288061336254113,0.5571693890185248,FALSE
P21,2025-06-23,427,475,96,839.9599999999999,0.508357540835278,0.5655031191961523,FALSE
P21,2025-06-24,144,475,96,839.9599999999999,0.171436735082623,0.5655031191961523,FALSE
P21,2025-06-25,0,248,96,839.9599999999999,0,0.2952521548645174,FALSE
P21,2025-06-26,0,81,96,839.9599999999999,0,0.09643316348397543,FALSE
P21,2025-06-27,45,149,96,839.9599999999999,0.05357397971331969,0.17738939949521407,FALSE
P21,2025-06-28,96,177,96,839.9599999999999,0.11429115672174867,0.2107243202057241,FALSE
P21,2025-06-29,131,225,96,839.9599999999999,0.1559598076098862,0.26786989856659843,FALSE
P21,2025-06-30,207,308,96,839.9599999999999,0.24644030668127057,0.36668412781561033,FALSE
P21,2025-07-01,82,253,96,839.9599999999999,0.09762369636649365,0.30120481927710846,FALSE
P21,2025-07-02,92,197,96,839.9599999999999,0.1095290251916758,0.2345349778560884,FALSE
P21,2025-07-03,68,205,96,839.9599999999999,0.08095623601123864,0.24405924091623413,FALSE
P21,2025-07-04,68,166,96,839.9599999999999,0.08095623601123864,0.19762845849802374,FALSE
P21,2025-07-05,135,251,96,839.9599999999999,0.16072193913995905,0.298823753512072,FALSE
P21,2025-07-06,197,316,96,839.9599999999999,0.2345349778560884,0.376208390875756,FALSE
P21,2025-07-07,184,296,96,839.9599999999999,0.2190580503833516,0.3523977332253917,FALSE
P21,2025-07-08,178,252,96,839.9599999999999,0.21191485308824232,0.30001428639459027,FALSE
P21,2025-07-09,212,312,96,839.9599999999999,0.25239297109386166,0.37144625934568315,FALSE
P21,2025-07-10,139,269,96,839.9599999999999,0.16548407067003193,0.3202533453973999,FALSE
P21,2025-07-11,188,309,96,839.9599999999999,0.22382018191342448,0.3678746606981285,FALSE
P21,2025-07-12,74,249,96,839.9599999999999,0.08809943330634792,0.2964426877470356,FALSE
P21,2025-07-13,77,150,96,839.9599999999999,0.09167103195390258,0.1785799323777323,FALSE
P21,2025-07-14,26,158,96,839.9599999999999,0.030953854945473598,0.188104195437878,FALSE
P21,2025-07-15,65,111,96,839.9599999999999,0.07738463736368399,0.1321491499595219,FALSE
P21,2025-07-16,83,139,96,839.9599999999999,0.09881422924901187,0.16548407067003193,FALSE
P21,2025-07-17,67,142,96,839.9599999999999,0.07976570312872042,0.16905566931758656,FALSE
P21,2025-07-18,0,118,96,839.9599999999999,0,0.1404828801371494,FALSE
P21,2025-07-19,66,149,96,839.9599999999999,0.07857517024620221,0.17738939949521407,FALSE
P21,2025-07-20,101,182,96,839.9599999999999,0.12024382113433975,0.21667698461831517,FALSE
P21,2025-07-21,122,202,96,839.9599999999999,0.14524501166722226,0.2404876422686795,FALSE
P21,2025-07-22,116,210,96,839.9599999999999,0.13810181437211297,0.2500119053288252,FALSE
P21,2025-07-23,0,205,96,839.9599999999999,0,0.24405924091623413,FALSE
P21,2025-07-24,0,180,96,839.9599999999999,0,0.21429591885327876,FALSE
P21,2025-07-25,57,197,96,839.9599999999999,0.06786037430353827,0.2345349778560884,FALSE
P21,2025-07-26,198,341,96,839.9599999999999,0.23572551073860662,0.4059717129387114,FALSE
P21,2025-07-27,331,404,96,839.9599999999999,0.39406638411352923,0.480975284537359,FALSE
P21,2025-07-28,390,441,96,839.9599999999999,0.464307824182104,0.525025001190533,FALSE
P21,2025-07-29,196,445,96,839.9599999999999,0.23334444497357018,0.5297871327206058,FALSE
P21,2025-07-30,197,333,96,839.9599999999999,0.2345349778560884,0.39644744987856567,FALSE
P21,2025-07-31,185,428,96,839.9599999999999,0.22024858326586982,0.5095480737177961,FALSE
P21,2025-08-01,188,363,96,839.9599999999999,0.22382018191342448,0.43216343635411214,FALSE
P21,2025-08-02,315,395,96,839.9599999999999,0.37501785799323784,0.47026048859469505,FALSE
P21,2025-08-03,390,442,96,839.9599999999999,0.464307824182104,0.5262155340730511,FALSE
P21,2025-08-04,436,492,96,839.9599999999999,0.5190723367779418,0.5857421781989619,FALSE
P21,2025-08-05,468,552,96,839.9599999999999,0.5571693890185248,0.6571741511500548,FALSE
P21,2025-08-06,552,577,96,839.9599999999999,0.6571741511500548,0.6869374732130102,FALSE
P21,2025-08-07,577,643,96,839.9599999999999,0.6869374732130102,0.7655126434592124,FALSE
P21,2025-08-08,639,675,96,839.9599999999999,0.7607505119291396,0.8036096956997953,FALSE
P21,2025-08-09,668,689,96,839.9599999999999,0.7952759655221678,0.8202771560550504,FALSE
P21,2025-08-10,689,752,96,839.9599999999999,0.8202771560550504,0.8952807276536979,FALSE
P21,2025-08-11,691,797,96,839.9599999999999,0.8226582218200867,0.9488547073670176,FALSE
P21,2025-08-12,694,787,96,839.9599999999999,0.8262298204676414,0.9369493785418355,FALSE
P21,2025-08-13,468,772,96,839.9599999999999,0.5571693890185248,0.9190913853040622,FALSE
P21,2025-08-14,562,607,96,839.9599999999999,0.669079479975237,0.7226534596885567,FALSE
P21,2025-08-15,585,645,96,839.9599999999999,0.6964617362731559,0.7678937092242488,FALSE
P21,2025-08-16,537,608,96,839.9599999999999,0.6393161579122816,0.7238439925710749,FALSE
P21,2025-08-17,599,691,96,839.9599999999999,0.7131291966284109,0.8226582218200867,FALSE
P21,2025-08-18,567,715,96,839.9599999999999,0.6750321443878281,0.8512310110005239,FALSE
P21,2025-08-19,533,711,96,839.9599999999999,0.6345540263822087,0.846468879470451,FALSE
P21,2025-08-20,515,786,96,839.9599999999999,0.6131244344968808,0.9357588456593172,FALSE
P21,2025-08-21,607,701,96,839.9599999999999,0.7226534596885567,0.8345635506452689,FALSE
P21,2025-08-22,639,722,96,839.9599999999999,0.7607505119291396,0.8595647411781514,FALSE
P21,2025-08-23,686,731,96,839.9599999999999,0.8167055574074956,0.8702795371208154,FALSE
P21,2025-08-24,660,732,96,839.9599999999999,0.7857517024620221,0.8714700700033335,FALSE
P21,2025-08-25,686,756,96,839.9599999999999,0.8167055574074956,0.9000428591837707,FALSE
P21,2025-08-26,626,742,96,839.9599999999999,0.7452735844564028,0.8833753988285157,FALSE
P21,2025-08-27,622,768,96,839.9599999999999,0.7405114529263299,0.9143292537739893,FALSE
P21,2025-08-28,651,755,96,839.9599999999999,0.7750369065193581,0.8988523263012526,FALSE
P21,2025-08-29,665,756,96,839.9599999999999,0.7917043668746131,0.9000428591837707,FALSE
P21,2025-08-30,468,754,96,839.9599999999999,0.5571693890185248,0.8976617934187343,FALSE
P21,2025-08-31,561,664,96,839.9599999999999,0.6678889470927187,0.790513833992095,FALSE
P21,2025-09-01,622,694,96,839.9599999999999,0.7405114529263299,0.8262298204676414,FALSE
P21,2025-09-02,635,710,96,839.9599999999999,0.7559883803990667,0.8452783465879329,FALSE
P21,2025-09-03,674,707,96,839.9599999999999,0.8024191628172771,0.8417067479403781,FALSE
P21,2025-09-04,479,729,96,839.9599999999999,0.5702652507262251,0.8678984713557789,FALSE
P21,2025-09-05,559,629,96,839.9599999999999,0.6655078813276823,0.7488451831039574,FALSE
P21,2025-09-06,425,654,96,839.9599999999999,0.5059764750702415,0.7786085051669128,FALSE
P21,2025-09-07,400,613,96,839.9599999999999,0.4762131530072861,0.7297966569836659,FALSE
P21,2025-09-08,401,525,96,839.9599999999999,0.4774036858898043,0.6250297633220631,FALSE
P21,2025-09-09,524,609,96,839.9599999999999,0.6238392304395448,0.7250345254535931,FALSE
P21,2025-09-10,451,676,96,839.9599999999999,0.5369303300157151,0.8048002285823135,FALSE
P21,2025-09-11,575,671,96,839.9599999999999,0.6845564074479737,0.7988475641697225,FALSE
P21,2025-09-12,637,713,96,839.9599999999999,0.7583694461641031,0.8488499452354875,FALSE
P21,2025-09-13,310,716,96,839.9599999999999,0.3690651935806467,0.8524215438830421,FALSE
P21,2025-09-14,188,316,96,839.9599999999999,0.22382018191342448,0.376208390875756,FALSE
P21,2025-09-15,191,439,96,839.9599999999999,0.2273917805609791,0.5226439354254965,FALSE
P21,2025-09-16,413,556,96,839.9599999999999,0.4916900804800229,0.6619362826801277,FALSE
P21,2025-09-17,412,565,96,839.9599999999999,0.4904995475975047,0.6726510786227916,FALSE
P21,2025-09-18,484,653,96,839.9599999999999,0.5762179151388162,0.7774179722843946,FALSE
P21,2025-09-19,506,639,96,839.9599999999999,0.6024096385542169,0.7607505119291396,FALSE
P21,2025-09-20,388,672,96,839.9599999999999,0.46192675841706754,0.8000380970522406,FALSE
P21,2025-09-21,407,574,96,839.9599999999999,0.4845468831849136,0.6833658745654556,FALSE
P21,2025-09-22,542,615,96,839.9599999999999,0.6452688223248727,0.7321777227487024,FALSE
P21,2025-09-23,373,616,96,839.9599999999999,0.4440687651792943,0.7333682556312207,FALSE
P21,2025-09-24,402,576,96,839.9599999999999,0.47859421877232255,0.685746940330492,FALSE
P21,2025-09-25,464,587,96,839.9599999999999,0.5524072574884519,0.6988428020381924,FALSE
P21,2025-09-26,573,620,96,839.9599999999999,0.6821753416829374,0.7381303871612934,FALSE
P21,2025-09-27,452,626,96,839.9599999999999,0.5381208628982334,0.7452735844564028,FALSE
P21,2025-09-28,274,451,96,839.9599999999999,0.326206009809991,0.5369303300157151,FALSE
P21,2025-09-29,279,308,96,839.9599999999999,0.33215867422258205,0.36668412781561033,FALSE
P21,2025-09-30,303,376,96,839.9599999999999,0.3607314634030192,0.44764036382684896,FALSE
P21,2025-10-01,348,459,96,839.9599999999999,0.41430544311633893,0.5464545930758608,FALSE
P21,2025-10-02,430,574,96,839.9599999999999,0.5119291394828326,0.6833658745654556,FALSE
P21,2025-10-03,508,643,96,839.9599999999999,0.6047907043192533,0.7655126434592124,FALSE
P21,2025-10-04,580,722,96,839.9599999999999,0.6905090718605649,0.8595647411781514,FALSE
P21,2025-10-05,647,839,96,839.9599999999999,0.7702747749892853,0.9988570884327826,FALSE
P21,2025-10-06,759,857,96,839.9599999999999,0.9036144578313254,1.0202866803181105,FALSE
P21,2025-10-07,649,845,96,839.9599999999999,0.7726558407543217,1.0060002857278918,FALSE
P21,2025-10-08,352,681,96,839.9599999999999,0.41906757464641176,0.8107528929949046,FALSE
P21,2025-10-09,198,423,96,839.9599999999999,0.23572551073860662,0.5035954093052051,FALSE
P21,2025-10-10,199,199,2,839.9599999999999,0.23691604362112484,0.23691604362112484,FALSE
P22,2025-04-27,0,9,72,593.1,0,0.015174506828528072,FALSE
P22,2025-04-28,0,56,96,593.1,0,0.09441915359973023,FALSE
P22,2025-04-29,36,108,96,593.1,0.060698027314112286,0.18209408194233687,FALSE
P22,2025-04-30,8,136,96,593.1,0.013488450514247175,0.229303658742202,FALSE
P22,2025-05-01,39,137,96,593.1,0.06575619625695497,0.23098971505648289,FALSE
P22,2025-05-02,0,67,96,593.1,0,0.1129657730568201,FALSE
P22,2025-05-03,0,103,96,593.1,0,0.17366380037093238,FALSE
P22,2025-05-04,67,189,96,593.1,0.1129657730568201,0.3186646433990895,FALSE
P22,2025-05-05,16,129,96,593.1,0.02697690102849435,0.2175012645422357,FALSE
P22,2025-05-06,75,234,96,593.1,0.12645422357106728,0.3945371775417299,FALSE
P22,2025-05-07,63,181,96,593.1,0.1062215477996965,0.3051761928848423,FALSE
P22,2025-05-08,0,154,96,593.1,0,0.2596526723992581,FALSE
P22,2025-05-09,0,76,96,593.1,0,0.12814027988534818,FALSE
P22,2025-05-10,0,225,96,593.1,0,0.3793626707132018,FALSE
P22,2025-05-11,11,244,96,593.1,0.018546619457089866,0.4113977406845388,FALSE
P22,2025-05-12,58,301,96,593.1,0.09779126622829203,0.50750295059855,FALSE
P22,2025-05-13,51,363,96,593.1,0.08598887202832574,0.6120384420839656,FALSE
P22,2025-05-14,83,326,96,593.1,0.13994267408531444,0.5496543584555724,FALSE
P22,2025-05-15,198,434,96,593.1,0.33383915022761756,0.7317484403979093,FALSE
P22,2025-05-16,252,459,96,593.1,0.424886191198786,0.7738998482549316,FALSE
P22,2025-05-17,223,423,96,593.1,0.37599055808464,0.7132018209408194,FALSE
P22,2025-05-18,233,388,96,593.1,0.392851121227449,0.654189849940988,FALSE
P22,2025-05-19,236,427,96,593.1,0.3979092901702917,0.719946046197943,FALSE
P22,2025-05-20,287,414,96,593.1,0.4838981621986174,0.6980273141122914,FALSE
P22,2025-05-21,385,505,96,593.1,0.6491316809981453,0.8514584387118529,FALSE
P22,2025-05-22,261,425,96,593.1,0.44006069802731407,0.7165739335693811,FALSE
P22,2025-05-23,206,333,96,593.1,0.34732760074186475,0.5614567526555386,FALSE
P22,2025-05-24,230,333,96,593.1,0.3877929522846063,0.5614567526555386,FALSE
P22,2025-05-25,232,308,96,593.1,0.3911650649131681,0.5193053447985162,FALSE
P22,2025-05-26,143,312,96,593.1,0.24110605294216825,0.5260495700556398,FALSE
P22,2025-05-27,188,327,96,593.1,0.31697858708480864,0.5513404147698533,FALSE
P22,2025-05-28,221,354,96,593.1,0.3726184454560782,0.5968639352554375,FALSE
P22,2025-05-29,191,313,96,593.1,0.3220367560276513,0.5277356263699208,FALSE
P22,2025-05-30,143,260,96,593.1,0.24110605294216825,0.4383746417130332,FALSE
P22,2025-05-31,141,245,96,593.1,0.23773394031360648,0.41308379699881975,FALSE
P22,2025-06-01,159,220,96,593.1,0.2680829539706626,0.3709323891417973,FALSE
P22,2025-06-02,64,192,96,593.1,0.1079076041139774,0.32372281234193223,FALSE
P22,2025-06-03,0,106,96,593.1,0,0.17872196931377507,FALSE
P22,2025-06-04,0,231,96,593.1,0,0.3894790085988872,FALSE
P22,2025-06-05,0,215,96,593.1,0,0.36250210757039286,FALSE
P22,2025-06-06,0,338,96,593.1,0,0.5698870342269432,FALSE
P22,2025-06-07,62,371,96,593.1,0.1045354914854156,0.6255268925982127,FALSE
P22,2025-06-08,123,367,96,593.1,0.2073849266565503,0.6187826673410892,FALSE
P22,2025-06-09,98,344,96,593.1,0.16523351879952788,0.5800033721126285,FALSE
P22,2025-06-10,0,286,96,593.1,0,0.4822121058843365,FALSE
P22,2025-06-11,0,145,96,593.1,0,0.24447816557073004,FALSE
P22,2025-06-12,0,136,96,593.1,0,0.229303658742202,FALSE
P22,2025-06-13,0,203,96,593.1,0,0.3422694317990221,FALSE
P22,2025-06-14,34,219,96,593.1,0.0573259146855505,0.3692463328275164,FALSE
P22,2025-06-15,107,292,96,593.1,0.18040802562805597,0.4923284437700219,FALSE
P22,2025-06-16,109,287,96,593.1,0.18378013825661776,0.4838981621986174,FALSE
P22,2025-06-17,129,260,96,593.1,0.2175012645422357,0.4383746417130332,FALSE
P22,2025-06-18,99,262,96,593.1,0.16691957511380878,0.441746754341595,FALSE
P22,2025-06-19,116,270,96,593.1,0.19558253245658405,0.4552352048558422,FALSE
P22,2025-06-20,121,248,96,593.1,0.20401281402798851,0.4181419659416624,FALSE
P22,2025-06-21,126,226,96,593.1,0.212443095599393,0.3810487270274827,FALSE
P22,2025-06-22,141,238,96,593.1,0.23773394031360648,0.4012814027988535,FALSE
P22,2025-06-23,147,229,96,593.1,0.24785027819929184,0.3861068959703254,FALSE
P22,2025-06-24,0,232,96,593.1,0,0.3911650649131681,FALSE
P22,2025-06-25,0,97,96,593.1,0,0.163547462485247,FALSE
P22,2025-06-26,0,17,96,593.1,0,0.02866295734277525,FALSE
P22,2025-06-27,12,119,96,593.1,0.020232675771370764,0.20064070139942675,FALSE
P22,2025-06-28,0,108,96,593.1,0,0.18209408194233687,FALSE
P22,2025-06-29,26,149,96,593.1,0.04383746417130332,0.25122239082785364,FALSE
P22,2025-06-30,13,174,96,593.1,0.02191873208565166,0.29337379868487606,FALSE
P22,2025-07-01,0,57,96,593.1,0,0.09610520991401113,FALSE
P22,2025-07-02,0,145,96,593.1,0,0.24447816557073004,FALSE
P22,2025-07-03,0,160,96,593.1,0,0.2697690102849435,FALSE
P22,2025-07-04,6,172,96,593.1,0.010116337885685382,0.29000168605631427,FALSE
P22,2025-07-05,125,277,96,593.1,0.2107570392851121,0.46703759905580844,FALSE
P22,2025-07-06,58,350,96,593.1,0.09779126622829203,0.5901197099983139,FALSE
P22,2025-07-07,8,230,96,593.1,0.013488450514247175,0.3877929522846063,FALSE
P22,2025-07-08,0,218,96,593.1,0,0.36756027651323553,FALSE
P22,2025-07-09,8,208,96,593.1,0.013488450514247175,0.35069971337042655,FALSE
P22,2025-07-10,0,152,96,593.1,0,0.25628055977069636,FALSE
P22,2025-07-11,0,313,96,593.1,0,0.5277356263699208,FALSE
P22,2025-07-12,0,46,96,593.1,0,0.07755859045692126,FALSE
P22,2025-07-13,4,48,96,593.1,0.006744225257123588,0.08093070308548306,FALSE
P22,2025-07-14,0,78,96,593.1,0,0.13151239251390995,FALSE
P22,2025-07-15,13,86,96,593.1,0.02191873208565166,0.14500084302815713,FALSE
P22,2025-07-16,36,97,96,593.1,0.060698027314112286,0.163547462485247,FALSE
P22,2025-07-17,0,86,96,593.1,0,0.14500084302815713,FALSE
P22,2025-07-18,0,47,96,593.1,0,0.07924464677120216,FALSE
P22,2025-07-19,1,102,96,593.1,0.001686056314280897,0.17197774405665148,FALSE
P22,2025-07-20,4,144,96,593.1,0.006744225257123588,0.24279210925644915,FALSE
P22,2025-07-21,3,148,96,593.1,0.005058168942842691,0.24953633451357274,FALSE
P22,2025-07-22,0,120,96,593.1,0,0.20232675771370762,FALSE
P22,2025-07-23,0,110,96,593.1,0,0.18546619457089866,FALSE
P22,2025-07-24,0,195,96,593.1,0,0.3287809812847749,FALSE
P22,2025-07-25,27,114,96,593.1,0.04552352048558422,0.19221041982802226,FALSE
P22,2025-07-26,119,279,96,593.1,0.20064070139942675,0.47040971168437024,FALSE
P22,2025-07-27,203,309,96,593.1,0.3422694317990221,0.5209914011127972,FALSE
P22,2025-07-28,209,385,96,593.1,0.3523857696847075,0.6491316809981453,FALSE
P22,2025-07-29,119,346,96,593.1,0.20064070139942675,0.5833754847411904,FALSE
P22,2025-07-30,122,226,96,593.1,0.2056988703422694,0.3810487270274827,FALSE
P22,2025-07-31,118,333,96,593.1,0.19895464508514585,0.5614567526555386,FALSE
P22,2025-08-01,133,297,96,593.1,0.2242454897993593,0.5007587253414264,FALSE
P22,2025-08-02,158,321,96,593.1,0.2663968976563817,0.541224076884168,FALSE
P22,2025-08-03,193,313,96,593.1,0.3254088686562131,0.5277356263699208,FALSE
P22,2025-08-04,190,338,96,593.1,0.32035069971337043,0.5698870342269432,FALSE
P22,2025-08-05,206,334,96,593.1,0.34732760074186475,0.5631428089698196,FALSE
P22,2025-08-06,207,341,96,593.1,0.3490136570561457,0.5749452031697858,FALSE
P22,2025-08-07,201,350,96,593.1,0.3388973191704603,0.5901197099983139,FALSE
P22,2025-08-08,223,361,96,593.1,0.37599055808464,0.6086663294554038,FALSE
P22,2025-08-09,263,366,96,593.1,0.44343281065587586,0.6170966110268082,FALSE
P22,2025-08-10,329,441,96,593.1,0.554712527398415,0.7435508345978755,FALSE
P22,2025-08-11,416,548,96,593.1,0.7013994267408531,0.9239588602259315,FALSE
P22,2025-08-12,419,556,96,593.1,0.7064575956836958,0.9374473107401787,FALSE
P22,2025-08-13,192,524,96,593.1,0.32372281234193223,0.88349350868319,FALSE
P22,2025-08-14,224,362,96,593.1,0.3776766143989209,0.6103523857696846,FALSE
P22,2025-08-15,206,364,96,593.1,0.34732760074186475,0.6137244983982465,FALSE
P22,2025-08-16,194,288,96,593.1,0.327094924970494,0.4855842185128983,FALSE
P22,2025-08-17,221,441,96,593.1,0.3726184454560782,0.7435508345978755,FALSE
P22,2025-08-18,219,464,96,593.1,0.3692463328275164,0.7823301298263362,FALSE
P22,2025-08-19,220,472,96,593.1,0.3709323891417973,0.7958185803405834,FALSE
P22,2025-08-20,270,511,96,593.1,0.4552352048558422,0.8615747765975383,FALSE
P22,2025-08-21,324,498,96,593.1,0.5462822458270106,0.8396560445118867,FALSE
P22,2025-08-22,310,479,96,593.1,0.522677457427078,0.8076209745405496,FALSE
P22,2025-08-23,360,473,96,593.1,0.6069802731411229,0.7975046366548643,FALSE
P22,2025-08-24,326,479,96,593.1,0.5496543584555724,0.8076209745405496,FALSE
P22,2025-08-25,361,501,96,593.1,0.6086663294554038,0.8447142134547293,FALSE
P22,2025-08-26,302,491,96,593.1,0.5091890069128309,0.8278536503119204,FALSE
P22,2025-08-27,363,509,96,593.1,0.6120384420839656,0.8582026639689765,FALSE
P22,2025-08-28,408,518,96,593.1,0.6879109762266059,0.8733771707975047,FALSE
P22,2025-08-29,358,497,96,593.1,0.603608160512561,0.8379699881976058,FALSE
P22,2025-08-30,356,501,96,593.1,0.6002360478839993,0.8447142134547293,FALSE
P22,2025-08-31,370,505,96,593.1,0.6238408362839318,0.8514584387118529,FALSE
P22,2025-09-01,369,504,96,593.1,0.622154779969651,0.849772382397572,FALSE
P22,2025-09-02,411,517,96,593.1,0.6929691451694486,0.8716911144832237,FALSE
P22,2025-09-03,440,531,96,593.1,0.7418647782835947,0.8952959028831563,FALSE
P22,2025-09-04,325,495,96,593.1,0.5479683021412916,0.834597875569044,FALSE
P22,2025-09-05,353,485,96,593.1,0.5951778789411566,0.817737312426235,FALSE
P22,2025-09-06,311,481,96,593.1,0.5243635137413589,0.8109930871691114,FALSE
P22,2025-09-07,155,503,96,593.1,0.261338728713539,0.8480863260832912,FALSE
P22,2025-09-08,152,328,96,593.1,0.25628055977069636,0.5530264710841342,FALSE
P22,2025-09-09,187,380,96,593.1,0.3152925307705277,0.6407013994267409,FALSE
P22,2025-09-10,218,432,96,593.1,0.36756027651323553,0.7283763277693475,FALSE
P22,2025-09-11,328,474,96,593.1,0.5530264710841342,0.7991906929691451,FALSE
P22,2025-09-12,362,488,96,593.1,0.6103523857696846,0.8227954813690777,FALSE
P22,2025-09-13,55,506,96,593.1,0.09273309728544933,0.8531444950261339,FALSE
P22,2025-09-14,0,65,96,593.1,0,0.1095936604282583,FALSE
P22,2025-09-15,54,229,96,593.1,0.09104704097116843,0.3861068959703254,FALSE
P22,2025-09-16,174,385,96,593.1,0.29337379868487606,0.6491316809981453,FALSE
P22,2025-09-17,190,399,96,593.1,0.32035069971337043,0.6727364693980779,FALSE
P22,2025-09-18,233,485,96,593.1,0.392851121227449,0.817737312426235,FALSE
P22,2025-09-19,237,473,96,593.1,0.39959534648457257,0.7975046366548643,FALSE
P22,2025-09-20,314,528,96,593.1,0.5294216826842016,0.8902377339403136,FALSE
