ts,2788 PIPO tomst,2788 PIPO temp,2789 PIPO tomst,2789 PIPO temp,2784 PIPO tomst,2784 PIPO temp,2778 PIPO tomst,2778 PIPO temp,2783 PIPO tomst,2783 PIPO temp,2796 PIPO tomst,2796 PIPO temp,2786 PIPO tomst,2786 PIPO temp,2782 PIPO tomst,2782 PIPO temp,2793 PIPO tomst,2793 PIPO temp,2792 PIPO tomst,2792 PIPO temp,PSAP 2 tomst,PSAP 2 temp,PSAP 6 tomst,PSAP 6 temp,PSAP 3 tomst,PSAP 3 temp,PSAP 7 tomst,PSAP 7 temp,HR5 tomst,HR5 temp
2024.08.08 14:45,5232,17.5,2522,17.4375,3457,16.8125,4599,16.9375,4036,17.25,2374,18.75,3257,18,3020,20.25,2498,19.25,2827,20.25,2093,15,2950,14.75,5290,14.75,2859,14.75,1631,14.75
2024.08.08 15:00,5232,18.375,2522,18.5,3457,17.75,4599,17.875,4037,18.125,2374,19.75,3256,19.5,3020,20.0625,2498,19.6875,2827,20.125,2093,15,2950,14.75,5290,14.875,2859,14.75,1631,14.625
2024.08.08 15:15,5232,19,2522,19.1875,3457,18.5,4599,18.625,4037,18.75,2373,20,3256,19.9375,3019,20.5,2497,20.5,2827,20.875,2094,15.375,2951,15.125,5290,15.25,2859,15.25,1631,15.375
2024.08.08 15:30,5232,19.5,2522,19.75,3457,19.0625,4599,19.125,4037,19.3125,2373,20.375,3256,20.75,3019,21,2498,21.0625,2827,21.3125,2093,15.5,2949,15.3125,5290,15.4375,2859,15.3125,1631,15.3125
2024.08.08 15:45,5232,20,2522,20.25,3457,19.5625,4599,19.75,4037,19.8125,2372,20.75,3257,21.1875,3018,21.625,2498,21.875,2827,22,2096,15.875,2951,15.6875,5290,15.8125,2859,15.8125,1631,15.625
2024.08.08 16:00,5232,20.5625,2522,20.875,3457,20.125,4599,20.25,4037,20.375,2371,21.4375,3256,21.75,3018,22.5,2499,22.625,2827,22.75,2096,15.75,2952,15.5625,5291,15.75,2859,15.625,1631,15.5625
2024.08.08 16:15,5232,21.125,2521,21.375,3457,20.75,4599,20.875,4037,21,2371,22.5625,3256,22.75,3017,23.0625,2498,23.125,2827,22.875,2095,15.75,2952,15.5,5290,15.75,2859,15.5625,1631,15.625
2024.08.08 16:30,5232,21.75,2521,22,3457,21.3125,4598,21.5,4037,21.5,2371,22.625,3256,23.125,3017,24.6875,2494,24,2827,23.3125,2095,15.75,2954,15.625,5291,15.75,2859,15.625,1631,15.6875
2024.08.08 16:45,5232,22.4375,2520,22.625,3457,21.75,4598,21.875,4037,22,2370,23,3256,23.5,3014,24.5,2491,24,2827,24.1875,2094,15.75,2954,15.625,5291,15.75,2859,15.625,1631,15.625
2024.08.08 17:00,5232,22.875,2520,23.125,3456,22.375,4598,22.4375,4037,22.625,2368,23.25,3256,23.5,3014,24.75,2488,24.4375,2827,24.875,2094,15.6875,2955,15.5,5291,15.625,2859,15.5625,1631,15.5625
2024.08.08 17:15,5232,23.25,2519,23.375,3456,22.625,4598,22.75,4037,22.875,2370,24.1875,3256,24.1875,3012,27,2486,24.875,2826,25.875,2099,15.875,2955,15.75,5291,15.875,2860,15.75,1631,15.75
2024.08.08 17:30,5231,23.75,2517,24.25,3456,23.5,4597,23.625,4037,23.6875,2369,25.125,3256,25,3010,24.5,2481,23.875,2826,24.25,2101,16,2958,15.875,5291,15.9375,2860,15.875,1631,15.875
2024.08.08 17:45,5231,23.4375,2513,23.5625,3456,22.75,4595,22.875,4037,23,2367,23.625,3255,24.1875,3007,24.5,2478,24.375,2826,24.625,2100,15.9375,2957,15.75,5291,16,2860,15.875,1631,15.875
2024.08.08 18:00,5231,23.5,2513,23.8125,3456,23.25,4594,23.3125,4037,23.4375,2365,24.125,3255,24.375,3007,24.625,2475,24.625,2826,24.75,2099,15.875,2957,15.75,5291,15.875,2860,15.75,1631,15.75
2024.08.08 18:15,5231,23.875,2508,24.25,3456,23.5,4592,23.8125,4037,23.875,2365,24.375,3255,24.75,3005,24.625,2471,24.75,2826,24.6875,2100,15.875,2958,15.75,5291,15.75,2860,15.75,1631,15.75
2024.08.08 18:30,5230,23.875,2506,24.375,3456,23.5625,4592,23.75,4037,23.875,2363,24.375,3255,24.75,3005,24.5625,2468,24.875,2826,25.125,2101,15.875,2960,15.625,5291,15.75,2860,15.6875,1631,15.75
2024.08.08 18:45,5230,24,2507,24.5,3456,23.625,4590,23.75,4037,23.9375,2363,24.625,3255,24.75,3005,24.6875,2466,25.125,2826,25.125,2100,15.75,2960,15.625,5291,15.75,2861,15.625,1631,15.625
2024.08.08 19:00,5229,24.0625,2506,24.75,3455,23.9375,4589,24.125,4037,24.3125,2361,24.875,3253,25,3005,26.625,2466,27,2826,28.25,2102,15.6875,2960,15.5,5292,15.625,2860,15.5625,1631,15.5625
2024.08.08 19:15,5228,25.5625,2504,27.625,3455,26.25,4588,26.75,4037,26.5625,2361,26.9375,3256,26.75,3003,26.25,2463,25.875,2827,26.375,2103,15.625,2962,15.375,5292,15.5,2860,15.375,1631,15.4375
2024.08.08 19:30,5228,26.25,2502,26.75,3456,25.25,4587,26,4037,25.75,2358,25.625,3255,26.25,3002,24.75,2461,24.75,2827,25,2103,15.4375,2960,15.25,5293,15.375,2860,15.3125,1631,15.25
2024.08.08 19:45,5226,24.75,2500,24.875,3456,24,4586,24.25,4037,24.375,2357,24.6875,3253,25,3001,24.375,2459,24.125,2827,24.25,2105,15.5,2962,15.3125,5293,15.375,2860,15.3125,1631,15.375
2024.08.08 20:00,5226,24.375,2498,24.5,3456,23.625,4585,23.9375,4037,24,2357,24.25,3252,24.75,2995,18,2457,17.875,2822,17,2105,15.4375,2962,15.25,5294,15.375,2861,15.25,1631,15.25
2024.08.08 20:15,5222,18.0625,2492,17.5,3455,16.5,4583,17,4034,16.6875,2350,15.5,3247,16.9375,2991,15.0625,2457,14.5,2817,14,2104,15.625,2962,15.375,5294,15.5,2861,15.375,1631,15.375
2024.08.08 20:30,5219,14.625,2491,13.125,3454,11.8125,4582,13.0625,4033,12.125,2349,12.375,3246,14.875,2990,12.5,2457,12.5625,2818,12.375,2103,15.75,2961,15.5,5294,15.5625,2861,15.5,1631,15.5
2024.08.08 20:45,5219,12.1875,2490,12.5,3454,12,4581,12.125,4033,12.375,2351,12.25,3247,12.375,2990,12.75,2457,12.8125,2821,12.625,2106,15.75,2961,15.5,5294,15.625,2861,15.5,1631,15.5
2024.08.08 21:00,5221,12.875,2490,13.0625,3454,12.5625,4582,12.875,4033,12.9375,2352,12.6875,3246,12.6875,2992,13.375,2457,13.5,2824,13.125,2106,16.125,2962,15.75,5294,15.875,2861,15.875,1631,15.625
2024.08.08 21:15,5224,13.1875,2490,13.4375,3454,12.875,4582,13.125,4033,13.125,2354,13.125,3247,13.375,2994,13.625,2457,13.875,2824,13.5625,2106,16.5,2962,16.125,5294,16.375,2861,16.1875,1631,16.125
2024.08.08 21:30,5225,13.1875,2490,13.625,3454,13.125,4582,13.25,4033,13.375,2357,13.5,3247,13.5,2998,14.875,2459,15.375,2825,15,2105,16.875,2962,17,5295,16.9375,2861,16.375,1631,16.5
2024.08.08 21:45,5227,14.25,2490,14.625,3454,14.25,4583,14.125,4033,14.4375,2360,14.875,3248,15,3000,16.25,2457,17.25,2828,16.375,2104,17.375,2961,17.3125,5295,17.5625,2861,16.875,1631,17
2024.08.08 22:00,5229,15.3125,2490,15.4375,3454,14.875,4586,14.8125,4032,14.75,2363,15.75,3250,16.625,3000,17.75,2458,19.5,2828,18.0625,2103,19.125,2960,17.625,5295,18.3125,2862,17.625,1630,17.75
2024.08.08 22:15,5231,16.1875,2489,17.125,3454,16.125,4587,15.5,4033,15.5,2365,17.5,3249,18.6875,3000,19.5,2457,20.5625,2828,19.125,2102,18.625,2960,17.5625,5295,18.1875,2862,17.5,1630,17.625
2024.08.08 22:30,5231,17.25,2491,17.625,3454,17.125,4587,16.75,4033,16.625,2366,19.5,3249,20,3000,20.875,2457,21,2829,19.375,2100,18.625,2960,17.875,5295,18.375,2862,18.625,1630,18.25
2024.08.08 22:45,5231,18.125,2490,18.25,3454,17.875,4587,17.375,4033,17,2366,20.75,3249,21.25,3000,20.5,2457,20.625,2827,19.25,2099,19.25,2960,18.8125,5295,19.25,2861,20.125,1630,18.875
2024.08.08 23:00,5231,18.875,2492,19.5625,3454,19.4375,4587,17.1875,4034,16.9375,2365,19.875,3249,20.75,2999,19.875,2457,19.875,2827,19.625,2097,20,2960,19.3125,5295,19.4375,2861,19.875,1630,19
2024.08.08 23:15,5231,19.375,2492,19.5,3454,19,4587,17.1875,4034,17.0625,2362,19.5,3249,19.8125,2999,19.625,2457,19.5,2827,19.5,2095,20.5625,2960,19.625,5295,19.875,2861,19.75,1630,19.375
2024.08.08 23:30,5230,19.125,2492,19.25,3454,19,4587,18.125,4034,17.375,2363,19.125,3249,19.625,2999,19.5,2457,19.5625,2827,19.5,2094,21.25,2960,20.5,5295,20.9375,2861,20.625,1630,20.125
2024.08.08 23:45,5230,19,2492,19.25,3454,18.6875,4587,18.75,4034,17.875,2363,19.0625,3249,19.5,2999,19.25,2457,19.1875,2827,19.125,2091,20.5625,2961,20,5295,20.375,2861,19.6875,1630,20.25
2024.08.09 00:00,5230,18.875,2492,19.125,3454,18.5,4587,18.625,4034,17.875,2362,18.75,3249,19.125,2999,18.5625,2457,18.625,2827,18.4375,2089,22.25,2963,22.375,5295,21.8125,2861,21.375,1630,22.5
2024.08.09 00:15,5230,18.5625,2492,18.625,3454,18.0625,4587,18.25,4034,18.125,2362,18.1875,3249,18.5,2999,18.125,2457,18.125,2826,17.9375,2088,21.75,2963,21.625,5295,21.8125,2860,21,1630,21.25
2024.08.09 00:30,5230,18.1875,2492,18.25,3454,17.75,4587,17.8125,4034,17.8125,2363,17.75,3249,18,2999,17.875,2458,17.875,2826,17.75,2086,20.25,2963,20,5295,20.0625,2861,20,1630,20.125
2024.08.09 00:45,5230,18,2492,18.125,3454,17.5,4587,17.625,4034,17.625,2363,17.625,3249,17.75,2999,17.75,2457,17.75,2826,17.5,2086,19.625,2962,19.5,5295,19.375,2861,19.375,1630,19.625
2024.08.09 01:00,5230,17.875,2492,17.8125,3454,17.375,4587,17.5,4034,17.5,2363,17.4375,3249,17.625,3000,17.75,2457,17.375,2826,17.25,2085,19.6875,2962,19.375,5295,19.375,2861,19.375,1630,19.5
2024.08.09 01:15,5230,17.5625,2493,17.5,3454,17.0625,4587,17.125,4034,17.125,2363,17.25,3249,17.5,3000,16.75,2459,16.625,2826,16.375,2085,20.1875,2962,19.875,5295,19.9375,2861,19.875,1630,20.25
2024.08.09 01:30,5230,17.125,2493,17.125,3454,16.5,4587,16.75,4034,16.75,2363,16.5,3249,16.625,3000,16.4375,2459,16.3125,2826,16.125,2086,20.875,2962,20.5625,5294,20.6875,2861,20.5,1630,21
2024.08.09 01:45,5230,16.5,2493,16.5625,3454,16.0625,4587,16.3125,4034,16.375,2363,16.25,3249,16.3125,3000,16.25,2460,16,2826,15.875,2084,22,2962,21.4375,5294,21.625,2860,21.5,1630,21.875
2024.08.09 02:00,5230,16.3125,2493,16.375,3454,15.9375,4587,16.125,4034,16.1875,2363,15.9375,3249,16,3000,15.875,2461,15.875,2826,15.625,2084,23,2961,22.625,5295,23,2861,22.5625,1630,22.75
2024.08.09 02:15,5230,15.875,2494,16,3454,15.625,4587,15.75,4034,15.875,2363,15.75,3249,15.75,3001,16.875,2462,16.9375,2825,16.875,2083,22.9375,2960,22.375,5294,22.75,2861,22.25,1630,22.625
2024.08.09 02:30,5230,16.875,2493,17.125,3454,16.5,4587,16.4375,4034,16.5,2362,16.5,3249,16.5625,2999,17.3125,2465,17.0625,2825,16.875,2080,23.5,2960,23.25,5293,23.375,2859,23.25,1629,24
2024.08.09 02:45,5230,17.25,2495,17.375,3454,16.875,4588,17,4034,17,2360,16.875,3249,17.0625,2999,17,2465,16.6875,2825,16.5,2079,23.125,2961,22.875,5292,23.25,2860,22.8125,1629,23.5
2024.08.09 03:00,5230,16.6875,2495,16.75,3454,16.375,4588,16.5625,4034,16.5625,2360,16.875,3249,16.875,3002,17,2472,16.5625,2823,16.4375,2077,23.9375,2961,23.9375,5291,24.375,2859,23.9375,1629,25.625
2024.08.09 03:15,5230,16.8125,2497,16.875,3454,16.5625,4589,16.625,4035,16.625,2360,16.5,3250,16.75,3003,16.625,2473,16.3125,2825,16.125,2074,22.8125,2961,23,5290,23.375,2858,23,1629,24.375
2024.08.09 03:30,5230,16.375,2498,16.5625,3454,16.25,4589,16.375,4035,16.4375,2360,16.25,3250,16.375,3003,16.5,2473,16.125,2824,16,2073,23.125,2960,23,5290,23.125,2858,23,1629,23.875
2024.08.09 03:45,5230,16.375,2499,16.5,3454,16.125,4590,16.1875,4035,16.25,2361,16.25,3249,16.375,3005,16.6875,2479,16.25,2826,16.25,2071,22.9375,2960,22.625,5289,22.625,2858,22.75,1629,23.25
2024.08.09 04:00,5230,16.5,2499,16.625,3454,16.25,4592,16.375,4035,16.375,2363,16.5,3251,16.5625,3006,16.875,2479,16.625,2824,16.4375,2070,22.25,2961,22.125,5289,22.25,2858,21.875,1629,22.25
2024.08.09 04:15,5231,16.6875,2499,16.9375,3454,16.6875,4593,16.8125,4035,16.75,2362,16.625,3247,16.6875,3007,17.0625,2484,16.75,2826,16.6875,2068,20.125,2960,19.875,5288,20.125,2858,19.375,1629,19.9375
2024.08.09 04:30,5231,16.875,2507,17,3454,16.6875,4599,16.75,4036,16.75,2360,16.75,3247,16.875,3007,16.75,2485,16.625,2824,16.5,2068,19.125,2960,18.875,5287,19.125,2858,18.75,1629,19.125
2024.08.09 04:45,5232,16.75,2513,16.875,3454,16.5,4600,16.625,4037,16.625,2360,16.5,3253,16.625,3008,16.75,2489,16.75,2824,16.5,2067,17.3125,2960,17.1875,5286,17.25,2858,15.5625,1629,16.6875
2024.08.09 05:00,5232,16.625,2513,16.875,3454,16.5,4600,16.625,4038,16.625,2360,16.5,3254,16.625,3008,17,2488,16.75,2826,16.625,2068,14.5,2958,14.25,5285,14.875,2858,14.0625,1630,15
2024.08.09 05:15,5232,16.875,2513,17,3454,16.75,4600,16.8125,4039,16.875,2359,16.875,3254,16.9375,3009,16.875,2491,16.625,2825,16.375,2068,13.8125,2957,13.625,5284,14,2858,13.5625,1630,14.0625
2024.08.09 05:30,5232,16.75,2517,16.875,3454,16.5625,4600,16.625,4040,16.6875,2361,16.625,3251,16.75,3008,16.5,2494,16.375,2824,16.25,2068,13.25,2958,13.125,5284,13.625,2858,13,1630,13.5625
2024.08.09 05:45,5232,16.375,2517,16.5625,3454,16.1875,4601,16.25,4040,16.3125,2362,16.25,3251,16.375,3008,17.3125,2496,16.75,2824,16.625,2069,12.875,2956,12.8125,5284,13.125,2856,12.75,1631,12.9375
2024.08.09 06:00,5232,17.0625,2517,17.125,3454,16.75,4601,16.75,4040,16.75,2362,17,3251,17.125,3009,17.5,2497,17.1875,2825,17,2070,12.9375,2956,12.875,5284,13.125,2856,12.625,1631,13.1875
2024.08.09 06:15,5233,17.3125,2517,17.625,3454,17.25,4601,17.1875,4040,17.25,2363,17.25,3249,17.375,3009,16.625,2497,16.125,2825,16,2074,13.875,2956,13.75,5285,14.25,2857,13.5,1631,14.5
2024.08.09 06:30,5232,16.5,2517,16.5625,3454,16.1875,4601,16.5,4040,16.5,2363,16.375,3250,16.5,3009,16,2497,15.6875,2825,15.625,2079,14.25,2956,14.125,5285,14.5,2857,13.875,1630,14.5
2024.08.09 06:45,5232,15.875,2516,15.875,3454,15.5,4601,15.75,4040,15.8125,2363,15.9375,3250,16,3009,15.375,2497,15.0625,2825,14.9375,2081,14.6875,2957,14.4375,5285,14.875,2857,14.1875,1631,14.625
2024.08.09 07:00,5232,15.25,2517,15.375,3454,15,4601,15.1875,4040,15.375,2363,15.125,3249,15.25,3009,15.25,2497,14.875,2825,14.625,2084,14.375,2956,14.0625,5285,14.5,2857,13.75,1631,14.5
2024.08.09 07:15,5232,15.125,2516,15.25,3454,14.875,4601,15.125,4040,15.25,2363,15,3249,15,3010,14.8125,2497,14.625,2824,14.375,2086,14,2957,13.75,5285,14.375,2857,13.625,1631,14.3125
2024.08.09 07:30,5232,14.875,2516,15.0625,3454,14.625,4601,14.875,4040,15.0625,2363,14.6875,3252,14.625,3010,14.5625,2497,14.25,2824,14.0625,2087,14,2957,13.8125,5286,14.375,2857,13.625,1631,14.0625
2024.08.09 07:45,5232,14.625,2517,14.8125,3454,14.375,4601,14.6875,4040,14.8125,2363,14.375,3249,14.375,3011,14.3125,2498,14.125,2824,13.9375,2088,13.75,2957,13.625,5285,14,2857,13.4375,1631,14
2024.08.09 08:00,5233,14.375,2519,14.5,3454,14.125,4600,14.375,4039,14.5,2363,14.125,3250,14.125,3012,15.125,2497,14.625,2824,14.4375,2090,13.5,2957,13.25,5286,13.75,2857,13.125,1631,13.625
2024.08.09 08:15,5233,14.75,2518,15,3454,14.6875,4600,14.8125,4039,14.875,2363,15,3251,14.875,3013,15,2498,14.625,2824,14.375,2093,13.25,2957,13.125,5286,13.375,2858,13,1631,13.25
2024.08.09 08:30,5233,14.8125,2518,15,3454,14.625,4601,14.875,4039,14.875,2364,14.75,3252,14.75,3013,15.375,2501,15.0625,2824,15,2092,12.75,2960,12.6875,5287,13,2857,12.5,1631,12.875
2024.08.09 08:45,5233,15.125,2518,15.375,3454,15,4601,15.125,4039,15.1875,2365,15.3125,3251,15.25,3014,15.5,2500,15.25,2824,15.0625,2096,12.5,2961,12.375,5287,12.625,2858,12.25,1631,12.5625
2024.08.09 09:00,5233,15.375,2519,15.5625,3454,15.25,4600,15.375,4039,15.375,2365,15.5,3252,15.375,3013,16,2501,15.5,2824,15.25,2096,12.25,2961,12.125,5289,12.375,2859,12,1632,12.3125
2024.08.09 09:15,5233,15.6875,2518,15.9375,3454,15.5,4605,15.6875,4040,15.75,2365,15.75,3252,15.875,3014,15.625,2501,15.375,2824,15.125,2099,12.25,2963,12.125,5290,12.375,2858,12,1632,12.375
2024.08.09 09:30,5234,15.625,2519,15.75,3454,15.375,4606,15.625,4040,15.625,2366,15.375,3253,15.375,3014,15.8125,2501,15.4375,2824,15.3125,2102,12.25,2963,12.125,5291,12.375,2858,12,1632,12.25
2024.08.09 09:45,5234,15.5625,2518,15.75,3454,15.3125,4605,15.5,4040,15.5625,2366,15.5625,3254,15.625,3015,15.875,2503,15.5,2824,15.375,2102,12.375,2964,12.25,5292,12.5,2859,12,1632,12.5
2024.08.09 10:00,5234,15.625,2522,15.75,3454,15.5,4605,15.625,4040,15.625,2368,15.625,3254,15.625,3015,15.75,2502,15.375,2824,15.25,2103,12.375,2963,12.25,5293,12.625,2859,12.0625,1632,12.5
2024.08.09 10:15,5234,15.75,2523,15.875,3454,15.375,4605,15.625,4040,15.6875,2368,15.5,3256,15.5,3015,15.75,2504,15.4375,2824,15.25,2105,12.375,2965,12.25,5293,12.75,2859,12.125,1632,12.5
2024.08.09 10:30,5234,15.625,2525,15.6875,3454,15.375,4605,15.5625,4040,15.625,2368,15.5,3258,15.5,3016,16,2509,15.625,2825,15.5,2105,12.375,2965,12.25,5293,12.625,2859,12.125,1632,12.5
2024.08.09 10:45,5234,15.8125,2525,16,3454,15.625,4607,15.75,4041,15.875,2370,15.8125,3258,15.875,3016,15.9375,2508,15.75,2825,15.5,2105,12.375,2966,12.25,5293,12.625,2860,12.1875,1632,12.5
2024.08.09 11:00,5235,15.9375,2531,16.125,3454,15.75,4608,15.875,4041,16,2368,15.875,3257,15.875,3017,15.9375,2508,15.75,2825,15.5,2106,12.375,2968,12.1875,5294,12.625,2860,12,1632,12.5
2024.08.09 11:15,5235,15.875,2528,16.125,3454,15.625,4609,15.875,4042,15.9375,2369,15.75,3258,15.8125,3016,15.875,2510,15.6875,2825,15.5,2106,12.3125,2968,12.125,5294,12.625,2862,12,1632,12.375
2024.08.09 11:30,5235,15.8125,2528,16,3454,15.625,4610,15.8125,4042,15.875,2370,15.75,3259,15.75,3017,15.8125,2511,15.625,2825,15.4375,2108,12.25,2969,12.125,5294,12.5,2862,12,1633,12.3125
2024.08.09 11:45,5235,15.875,2530,16,3454,15.625,4611,15.75,4042,15.8125,2371,15.75,3257,15.6875,3018,15.75,2513,15.625,2825,15.375,2111,12.1875,2969,12,5295,12.5,2863,11.875,1633,12.25
2024.08.09 12:00,5237,15.8125,2535,16,3454,15.5,4616,15.75,4043,15.75,2371,15.625,3255,15.625,3018,15.75,2514,15.5,2825,15.3125,2111,12.125,2970,12,5296,12.5,2864,11.9375,1633,12.25
2024.08.09 12:15,5237,15.75,2532,15.9375,3454,15.5,4617,15.625,4043,15.75,2372,15.625,3259,15.625,3018,15.625,2516,15.375,2825,15.1875,2113,12.1875,2970,12,5296,12.5,2865,11.9375,1634,12.25
2024.08.09 12:30,5238,15.625,2533,15.75,3454,15.375,4617,15.625,4043,15.6875,2373,15.5,3259,15.5,3018,15.5,2517,15.375,2825,15.1875,2113,12.25,2971,12,5297,12.5,2866,12,1634,12.375
2024.08.09 12:45,5238,15.5,2534,15.75,3454,15.3125,4618,15.5,4044,15.5,2373,15.375,3258,15.375,3018,15.375,2517,15.25,2825,15,2114,12.25,2971,12.0625,5298,12.5,2867,12,1634,12.25
2024.08.09 13:00,5239,15.375,2534,15.5,3454,15.125,4618,15.375,4044,15.4375,2373,15.25,3258,15.25,3018,15.4375,2518,15.375,2825,15.125,2116,12.25,2972,12,5298,12.375,2868,11.9375,1634,12.25
2024.08.09 13:15,5240,15.5,2534,15.625,3454,15.25,4624,15.375,4044,15.5,2373,15.375,3256,15.375,3019,15.375,2518,15.3125,2825,15.125,2116,12.25,2973,12,5300,12.375,2868,12,1634,12.25
2024.08.09 13:30,5240,15.375,2534,15.625,3454,15.125,4626,15.375,4044,15.375,2373,15.3125,3258,15.25,3019,15.625,2518,15.625,2825,15.5625,2117,12.375,2973,12.1875,5301,12.5,2870,12.125,1634,12.375
2024.08.09 13:45,5240,15.5,2532,15.75,3454,15.25,4628,15.5,4044,15.5625,2372,15.5625,3258,15.625,3018,15.75,2517,15.75,2825,15.625,2116,12.625,2974,12.375,5301,12.75,2870,12.25,1634,12.5625
2024.08.09 14:00,5240,15.625,2533,15.875,3454,15.375,4630,15.5,4044,15.625,2372,15.6875,3258,15.6875,3018,15.8125,2517,15.875,2825,15.875,2119,12.75,2975,12.5625,5303,13,2872,12.4375,1634,12.6875
2024.08.09 14:15,5241,15.625,2532,15.875,3454,15.375,4630,15.5,4044,15.6875,2372,15.75,3258,15.75,3018,16.4375,2518,16.5,2826,16.8125,2121,12.75,2974,12.625,5304,13,2872,12.4375,1634,12.6875
2024.08.09 14:30,5241,15.875,2533,16.25,3454,15.5625,4630,15.75,4044,15.9375,2372,16.375,3258,16.4375,3018,17.4375,2517,17.125,2825,18,2122,13.0625,2975,12.9375,5304,13.3125,2874,12.625,1634,13.25
2024.08.09 14:45,5241,16.375,2532,16.5625,3454,16,4631,16.125,4044,16.375,2373,17.25,3258,16.9375,3018,17.8125,2517,17,2825,18.125,2127,13.5,2976,13.5,5305,14,2874,13.125,1634,13.5625
2024.08.09 15:00,5241,16.625,2532,16.75,3454,16.5,4631,16.375,4044,16.625,2372,17.5,3258,17.125,3018,18.5,2517,17.75,2825,18.75,2127,13.625,2976,13.625,5306,14.25,2877,13.0625,1635,13.625
2024.08.09 15:15,5241,17.25,2532,17.25,3454,16.75,4631,16.875,4044,17,2372,18,3258,17.625,3017,18.75,2518,19.1875,2826,22.1875,2127,13.5,2976,13.5625,5306,14.0625,2877,12.9375,1635,13.5
2024.08.09 15:30,5241,17.75,2532,18,3454,17.25,4631,17.5625,4044,17.75,2372,18.3125,3258,18.5625,3017,18.4375,2518,18.875,2826,20.8125,2129,13.5625,2977,13.625,5307,13.875,2878,13,1635,13.375
2024.08.09 15:45,5241,17.5625,2532,17.9375,3454,17.125,4631,17.4375,4044,17.625,2372,18.375,3258,18.625,3017,18.6875,2517,20.1875,2826,21.25,2129,13.5,2977,13.5625,5307,14,2878,13.25,1636,13.5
2024.08.09 16:00,5241,17.875,2532,18.25,3454,17.5,4631,17.875,4044,18.125,2372,18.625,3258,18.75,3017,20,2516,21.625,2826,21.5,2129,13.4375,2976,13.3125,5307,13.75,2878,13.25,1637,13.375
2024.08.09 16:15,5241,18.625,2532,19,3454,18.25,4631,18.75,4044,18.75,2373,21,3258,22.125,3017,21.375,2517,21.75,2826,20.875,2129,13.3125,2977,13.1875,5307,13.5625,2878,13.125,1639,13.3125
2024.08.09 16:30,5241,19.375,2531,19.5,3454,18.5,4630,18.875,4044,19.0625,2373,22,3258,21.4375,3017,22.0625,2516,21.875,2825,20.875,2130,13.1875,2977,13.0625,5309,13.4375,2878,13,1639,13.25
2024.08.09 16:45,5241,19.8125,2531,19.9375,3454,18.75,4630,19.3125,4044,19.4375,2373,21.625,3258,20.75,3016,25.125,2515,22.5,2826,23.75,2131,13.25,2979,13,5309,13.375,2878,12.875,1643,13.125
2024.08.09 17:00,5241,20.75,2531,20.875,3454,19.75,4629,20.25,4044,20.375,2374,24.5,3258,22,3015,24.125,2512,21.875,2826,25.375,2132,13.125,2979,12.875,5310,13.25,2879,12.875,1648,13
2024.08.09 17:15,5241,20.375,2530,20.625,3454,19.8125,4627,20.125,4045,20.3125,2373,23.3125,3257,21.5,3014,27.375,2510,23,2826,27,2133,13,2979,12.75,5310,13.125,2878,12.75,1651,13
2024.08.09 17:30,5241,21.5,2527,22.25,3454,21.75,4626,21.375,4045,21.9375,2370,25.4375,3257,23.375,3013,23.125,2508,21.75,2826,22.875,2135,13,2980,12.875,5311,13,2878,12.8125,1654,13
2024.08.09 17:45,5242,21.25,2525,21.5,3454,20.625,4623,21.125,4044,21.375,2364,22.375,3257,22,3009,20.9375,2507,20.375,2826,20.875,2137,13,2981,12.8125,5311,13.0625,2879,12.75,1656,13
2024.08.09 18:00,5242,20.125,2521,20.1875,3454,19.5,4622,19.8125,4044,20,2363,20.25,3257,20.6875,3009,20,2505,19.875,2825,20,2138,12.75,2982,12.5,5312,12.875,2880,12.5,1658,12.625
2024.08.09 18:15,5241,19.625,2517,19.8125,3454,19,4622,19.25,4044,19.5,2363,19.625,3256,19.9375,3009,19.875,2503,19.8125,2825,19.875,2141,12.5625,2983,12.4375,5312,12.625,2880,12.375,1659,12.5625
2024.08.09 18:30,5241,19.5,2514,19.625,3454,19.0625,4621,19.25,4044,19.5,2363,19.75,3256,19.75,3009,20.5625,2503,20.75,2825,20.875,2142,12.5625,2983,12.375,5314,12.75,2881,12.375,1661,12.625
2024.08.09 18:45,5241,19.9375,2512,20.25,3454,19.625,4621,19.75,4044,20,2363,20.25,3256,20.625,3008,21.75,2502,21.625,2825,22.0625,2143,12.75,2983,12.5,5315,12.875,2882,12.375,1663,12.625
2024.08.09 19:00,5240,20.6875,2512,21.125,3454,20.25,4620,20.375,4044,20.625,2362,21.625,3255,21.75,3008,22.375,2500,22.75,2825,23.5625,2144,12.75,2984,12.5,5315,12.8125,2882,12.5,1665,12.625
2024.08.09 19:15,5240,21.3125,2515,22.125,3454,21.375,4619,21.375,4044,21.75,2363,22.5,3255,22.5,3008,23.375,2499,23.875,2825,24.25,2145,12.75,2985,12.4375,5316,12.875,2884,12.4375,1667,12.625
2024.08.09 19:30,5239,22.625,2511,23.125,3454,22.125,4618,22.625,4044,22.6875,2362,23.3125,3255,23.625,3007,23.5,2499,23.625,2825,24.125,2147,12.875,2985,12.625,5316,12.875,2884,12.625,1668,12.75
2024.08.09 19:45,5239,22.6875,2513,23,3454,22,4616,22.375,4043,22.625,2363,23.5,3256,23.875,3006,23.875,2495,24.5,2826,24.875,2148,12.875,2986,12.5625,5317,12.9375,2885,12.5,1670,12.75
